,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,2,0.55,0.3775,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.55,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.55,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.55,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.775,0.3775,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.775,0.3775,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.775,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.775,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.775,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,1.0,0.3775,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,1.0,0.3775,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,1.0,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,1.0,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,1.0,0.3775,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.1,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.1,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.1,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.1,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.1,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.325,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.325,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.325,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.325,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.325,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.55,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.55,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.55,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.55,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.55,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.775,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.775,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.775,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.775,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.775,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,1.0,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,1.0,0.5,1,0.01,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,1.0,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,1.0,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,1.0,0.5,1,0.01,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.1,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.1,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.1,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.1,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.1,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.325,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.325,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.325,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.325,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.325,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.55,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.55,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.55,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.55,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.55,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.775,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.775,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.775,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.775,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.775,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,1.0,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,1.0,0.01,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,1.0,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,1.0,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,1.0,0.01,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.1,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.1,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.1,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.1,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.1,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.325,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.325,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.325,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.325,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.325,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.55,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.55,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.55,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.55,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.55,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,0.775,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,0.775,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,0.775,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,4,0.775,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,5,0.775,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,1,1.0,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,2,1.0,0.1325,1,0.2575,0.36477732793522266,0.4,0.6,0.17282741738066093,0.11862348178137652,0.0654707320730662,0.24494897427831783,0.24494897427831783,0.12321296076926794,0.08943520523825862,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
0,3,1.0,0.1325,1,0.2575,0.38016194331983805,0.2,0.8,0.046511627906976744,0.02631578947368421,0.0725769905758593,0.2,0.19999999999999998,0.04651162790697674,0.02631578947368421,0.1935483870967742,0.0,1.0,0.0,0.0,13.766633972956887,1.0,1.0,0.6753 (131/194),0.9677 (60/62)
