,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,112,1.0,0.1,0.55,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,75,0.775,0.2,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.775,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,112,0.1,0.2,0.55,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.2,0.55,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.5,0.1,1,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,1.0,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,75,0.1,0.5,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,1,0.775,0.30000000000000004,0.55,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,75,1.0,0.4,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,150,0.325,0.2,0.1,70,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,38,1.0,0.4,1.0,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.0206913808111479,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,0.1,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,75,0.55,0.1,0.775,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.4,0.1,90,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,38,0.325,0.5,0.775,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,112,0.775,0.30000000000000004,0.325,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,0.55,0.1,0.1,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.4,0.775,3,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.55,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.4,0.325,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,1.0,0.1,0.775,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,112,0.325,0.30000000000000004,0.775,1,0.43610188261351046,0.6,0.43,0.3934426229508197,0.29377289377289373,0.05315314683306243,0.24494897427831783,0.23430749027719963,0.1616230497556228,0.12165446753053971,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,38,0.1,0.1,1.0,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.1,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.1,0.55,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,75,0.775,0.2,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.775,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,112,0.1,0.2,0.55,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.2,0.55,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.5,0.1,1,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,1.0,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,75,0.1,0.5,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,0.775,0.30000000000000004,0.55,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,75,1.0,0.4,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,150,0.325,0.2,0.1,70,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,38,1.0,0.4,1.0,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.026366508987303583,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,0.1,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,75,0.55,0.1,0.775,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.4,0.1,90,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,38,0.325,0.5,0.775,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,112,0.775,0.30000000000000004,0.325,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,0.55,0.1,0.1,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.4,0.775,3,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.55,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.4,0.325,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,1.0,0.1,0.775,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,112,0.325,0.30000000000000004,0.775,1,0.43610188261351046,0.6,0.43,0.3934426229508197,0.29377289377289373,0.05315314683306243,0.24494897427831783,0.23430749027719963,0.1616230497556228,0.12165446753053971,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,38,0.1,0.1,1.0,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.1,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.1,0.55,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,75,0.775,0.2,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.775,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,112,0.1,0.2,0.55,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.2,0.55,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.5,0.1,1,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,1.0,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,75,0.1,0.5,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,0.775,0.30000000000000004,0.55,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,75,1.0,0.4,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,150,0.325,0.2,0.1,70,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,38,1.0,0.4,1.0,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.03359818286283781,0.6825 (144/211),0.4222 (19/45)
0,1,0.1,0.4,0.1,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,75,0.55,0.1,0.775,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.4,0.1,90,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,38,0.325,0.5,0.775,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,112,0.775,0.30000000000000004,0.325,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,150,0.55,0.1,0.1,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,150,1.0,0.4,0.775,3,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.55,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.4,0.325,10,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,1,1.0,0.1,0.775,50,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,112,0.325,0.30000000000000004,0.775,1,0.4218161683277962,0.6,0.4,0.38668032786885254,0.2857142857142857,0.0435046137539159,0.24494897427831783,0.24494897427831783,0.15830087138998067,0.11736911946539275,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,38,0.1,0.1,1.0,,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,1,0.55,0.1,0.325,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.1,0.55,9,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,75,0.775,0.2,0.325,70,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,150,0.1,0.1,0.775,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,112,0.1,0.2,0.55,9,0.4503875968992248,0.0,1.0,0.0,0.0,0.05296679777233876,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
0,112,1.0,0.2,0.55,,0.5496124031007753,1.0,0.0,0.7036021650968944,0.5496124031007753,0.052966797772338765,0.0,0.0,0.042133827758147724,0.052966797772338765,0.5777777777777777,1.0,0.0,0.732394366197183,0.5777777777777777,10.7099060472,0.01,0.04281332398719394,0.6825 (144/211),0.4222 (19/45)
