,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,threshold,alpha_h,alpha_p,train_dataset_accuracy,test_dataset_accuracy
0,1,1.0,0.1,0.775,50,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,112,0.325,0.30000000000000004,0.775,1,0.29230769230769227,0.2,0.8,0.019512195121951216,0.010256410256410256,0.06981090030537078,0.2,0.19999999999999998,0.019512195121951216,0.010256410256410256,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,38,0.1,0.1,1.0,,0.3156410256410257,0.0,0.6574119574119575,0.0,0.0,0.11765721363819787,0.0,0.16907654522321452,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,1,0.55,0.1,0.325,9,0.5282051282051282,1.0,0.0,0.6460666598250835,0.5282051282051282,0.12433303324466326,0.0,0.0,0.13960055502358826,0.12433303324466326,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.1,0.55,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,75,0.775,0.2,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.1,0.775,9,0.4267948717948718,0.0,0.9,0.0,0.0,0.13406747469540534,0.0,0.10000000000000002,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,112,0.1,0.2,0.55,9,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.2,0.55,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,150,1.0,0.5,0.1,1,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,1.0,10,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,75,0.1,0.5,0.325,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,1,0.775,0.30000000000000004,0.55,70,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,75,1.0,0.4,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,150,0.325,0.2,0.1,70,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,38,1.0,0.4,1.0,50,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.0206913808111479,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,0.1,9,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,75,0.55,0.1,0.775,,0.3123076923076923,0.4,0.6,0.16144767899291895,0.12025641025641028,0.082767655991755,0.24494897427831783,0.24494897427831783,0.13835342754031574,0.10789388948056898,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.4,0.1,90,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,38,0.325,0.5,0.775,10,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,112,0.775,0.30000000000000004,0.325,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,0.55,0.1,0.1,9,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,1.0,0.4,0.775,3,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.1,0.55,,0.4267948717948718,0.0,0.9,0.0,0.0,0.13406747469540534,0.0,0.10000000000000002,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,0.55,0.4,0.325,10,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,1.0,0.1,0.775,50,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,112,0.325,0.30000000000000004,0.775,1,0.29230769230769227,0.2,0.8,0.019512195121951216,0.010256410256410256,0.06981090030537078,0.2,0.19999999999999998,0.019512195121951216,0.010256410256410256,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,38,0.1,0.1,1.0,,0.3156410256410257,0.0,0.6574119574119575,0.0,0.0,0.11765721363819787,0.0,0.16907654522321452,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,0.55,0.1,0.325,9,0.5282051282051282,1.0,0.0,0.6460666598250835,0.5282051282051282,0.12433303324466326,0.0,0.0,0.13960055502358826,0.12433303324466326,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.1,0.55,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,75,0.775,0.2,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.1,0.775,9,0.4267948717948718,0.0,0.9,0.0,0.0,0.13406747469540534,0.0,0.10000000000000002,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,112,0.1,0.2,0.55,9,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.2,0.55,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,1.0,0.5,0.1,1,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,1.0,10,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,75,0.1,0.5,0.325,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,0.775,0.30000000000000004,0.55,70,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,75,1.0,0.4,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,150,0.325,0.2,0.1,70,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,38,1.0,0.4,1.0,50,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.026366508987303583,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,0.1,9,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,75,0.55,0.1,0.775,,0.3123076923076923,0.4,0.6,0.16144767899291895,0.12025641025641028,0.082767655991755,0.24494897427831783,0.24494897427831783,0.13835342754031574,0.10789388948056898,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.4,0.1,90,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,38,0.325,0.5,0.775,10,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,112,0.775,0.30000000000000004,0.325,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,0.55,0.1,0.1,9,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,1.0,0.4,0.775,3,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.1,0.55,,0.4267948717948718,0.0,0.9,0.0,0.0,0.13406747469540534,0.0,0.10000000000000002,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,0.55,0.4,0.325,10,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,1.0,0.1,0.775,50,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,112,0.325,0.30000000000000004,0.775,1,0.29230769230769227,0.2,0.8,0.019512195121951216,0.010256410256410256,0.06981090030537078,0.2,0.19999999999999998,0.019512195121951216,0.010256410256410256,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,38,0.1,0.1,1.0,,0.41064102564102567,0.2,0.624078624078624,0.14193548387096774,0.11000000000000001,0.10694751611494219,0.20000000000000004,0.1946203417806499,0.14193548387096772,0.11,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,0.55,0.1,0.325,9,0.5282051282051282,1.0,0.0,0.6460666598250835,0.5282051282051282,0.12433303324466326,0.0,0.0,0.13960055502358826,0.12433303324466326,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.1,0.55,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,75,0.775,0.2,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.1,0.775,9,0.4267948717948718,0.0,0.9,0.0,0.0,0.13406747469540534,0.0,0.10000000000000002,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,112,0.1,0.2,0.55,9,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,112,1.0,0.2,0.55,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,1.0,0.5,0.1,1,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,1.0,10,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,75,0.1,0.5,0.325,9,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,0.775,0.30000000000000004,0.55,70,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,75,1.0,0.4,0.325,70,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,150,0.325,0.2,0.1,70,0.47179487179487173,0.0,1.0,0.0,0.0,0.12433303324466324,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,38,1.0,0.4,1.0,50,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.03359818286283781,0.6364 (126/198),0.6379 (37/58)
0,1,0.1,0.4,0.1,9,0.43820512820512814,0.8,0.2,0.477950717796098,0.3832051282051282,0.12125565522914511,0.19999999999999998,0.20000000000000004,0.1772030264455466,0.14905057849834172,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6364 (126/198),0.6379 (37/58)
0,75,0.55,0.1,0.775,,0.3123076923076923,0.4,0.6,0.16144767899291895,0.12025641025641028,0.082767655991755,0.24494897427831783,0.24494897427831783,0.13835342754031574,0.10789388948056898,0.3620689655172414,0.0,1.0,0.0,0.0,10.7099060472,0.01,0.04281332398719394,0.6364 (126/198),0.6379 (37/58)
0,150,0.1,0.4,0.1,90,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.04281332398719394,0.6364 (126/198),0.6379 (37/58)
0,38,0.325,0.5,0.775,10,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.04281332398719394,0.6364 (126/198),0.6379 (37/58)
0,112,0.775,0.30000000000000004,0.325,,0.3482051282051283,0.6,0.4,0.30983477576711255,0.2382051282051282,0.09948449474305068,0.24494897427831783,0.24494897427831783,0.17082747208186883,0.13587106662406875,0.6379310344827587,1.0,0.0,0.7789473684210527,0.6379310344827587,10.7099060472,0.01,0.04281332398719394,0.6364 (126/198),0.6379 (37/58)
